label,Mean,Std Deviation,Skewness,Kurtosis,Spectral Bandwidth,Spectral Flatness,Spectral Rolloff,Spectral Contrast,Zero Crossing Rate,Peak Amplitude,Spectral Centroid,STFT_Mean_1,STFT_Mean_2,STFT_Mean_3,STFT_Mean_4,STFT_Mean_5,STFT_Std_1,STFT_Std_2,STFT_Std_3,STFT_Std_4,STFT_Std_5,MFCC_Mean_1,MFCC_Mean_2,MFCC_Mean_3,MFCC_Mean_4,MFCC_Mean_5,MFCC_Std_1,MFCC_Std_2,MFCC_Std_3,MFCC_Std_4,MFCC_Std_5
jazz,-15.328648,96.67953,-2.330366958,6.180050273,1762.987773,0.001370626,3354.849732,24.30751388,0.084649389,13.490387,1687.930917,0.034946878,0.044308838,0.14132884,0.23793234,0.5085638,1.3282188,1.7684637,1.4259394,0.9790264,1.4080604,3.60212,4.12756,1.8084139,0.8031294,0.79360175,0.86357856,1.5167058,1.816406,1.113935,1.1303936
jazz,-7.137592,76.463326,-1.918477495,5.11926909,1990.315447,0.002692075,3733.795803,21.45746713,0.072376272,17.999012,1752.724867,1.9878334,1.0028801,0.19387694,0.29012173,0.6561079,2.4376528,3.9086502,4.322141,5.418698,7.573064,8.457154,6.211666,3.4449704,1.9323252,1.6783785,1.8607225,2.7371018,3.2343285,3.582455,3.649707
jazz,-12.45735,93.52758,-2.387880922,6.717558343,1909.705794,0.004013847,3252.079897,20.72219317,0.061381069,17.852705,1522.089431,0.19235851,0.24757524,0.29175878,0.40143907,0.61710036,1.3798168,2.411289,3.598285,6.2916737,6.7971334,4.20946,3.2126732,3.0623572,2.7802632,2.644802,2.9609451,3.4351742,4.051481,5.14895,4.4560947
jazz,-5.7859545,86.57255,-2.025625838,6.289543405,1498.635245,0.000581371,2443.79373,21.07625814,0.042333191,32.600544,1169.439676,1.950409,2.4759169,3.4768367,2.6293013,1.249946,2.2807922,4.000966,5.664136,4.930319,6.492152,11.016204,9.515402,4.359046,2.3482757,2.4063041,2.9887047,3.6728897,4.748136,4.721668,4.6264625
jazz,0.10638466,59.979805,-0.878682634,3.958080852,1779.727009,0.001091474,3574.320201,22.68565148,0.079349291,52.39611,1759.614414,4.28659,5.1556673,2.7681367,1.7635455,1.6125256,2.6837575,3.459771,4.378072,9.591564,18.504864,15.430397,10.98801,11.263386,9.48529,12.001047,18.95498,20.999039,13.811272,12.401983,17.547144
jazz,-5.346358,91.61254,-1.187057298,4.415118362,1104.462796,9.28E-05,1608.811721,22.18048321,0.037725674,42.144897,844.1729949,3.3664405,5.577821,5.300121,2.4310207,1.3417976,2.6715999,4.430998,5.8071365,7.9082785,7.4500747,5.051862,4.3273873,3.731378,2.8595953,3.5023937,6.221792,7.9712887,6.8774095,8.016861,8.001716
jazz,-7.0165453,73.61759,-0.776452662,4.243806553,1411.857643,0.000841723,2657.493701,20.87021553,0.099502882,26.644634,1481.581485,0.8183591,1.1430871,1.0314416,0.79766446,0.73484063,0.78752327,1.1783932,2.1381116,3.4815464,2.9816375,4.0609503,5.2723956,3.368644,2.8842025,3.2722943,4.3573885,8.579154,6.911712,4.573188,5.1061883
jazz,-2.7037857,70.5211,-1.218876591,4.579721292,1570.684436,0.001028384,2468.54942,22.42116125,0.051500643,48.87925,1276.65131,5.924548,2.9875686,0.8338624,1.8481281,2.592868,5.468668,14.301458,17.516478,13.299389,14.535203,19.339369,15.398821,6.8259263,3.4998953,2.4044833,2.3816373,4.1960793,5.0749674,5.065089,3.7096038
jazz,-3.9448097,65.61361,-1.284659109,5.057002342,1774.872828,0.001490083,3216.366089,23.13193741,0.066394166,39.55285,1554.34878,1.9023758,0.97523344,0.4070191,0.56532836,0.908668,3.1153586,6.7034106,7.0634856,7.98048,10.832666,8.711387,6.5938,8.773936,8.848685,6.2179656,7.912165,10.6782875,9.207225,9.195873,10.7429695
jazz,-2.7699146,83.362335,-1.707417565,5.679901305,1446.212827,0.00044403,2723.742024,20.76575903,0.076485689,36.978863,1311.144563,1.4645845,2.63352,2.8059216,3.2649627,3.827856,4.9333134,7.7898474,10.847912,10.737144,9.561948,9.7893095,7.3423553,5.5199704,4.8320723,3.3271415,3.1567054,2.4515235,2.5673206,2.908733,3.6510348
jazz,-3.5427625,69.274734,-0.49705269,3.155647688,1475.60123,0.000499061,2778.890673,21.90099,0.054847239,63.687416,1317.026971,4.299468,3.0552003,2.328786,2.1100748,1.7111984,2.7864313,3.684304,4.1111183,3.7036657,5.4969606,11.256421,10.934496,5.2933707,3.1877465,3.6540413,4.2796845,4.9521785,5.8373113,7.803416,10.746898
jazz,-4.036714,78.75164,-1.847982195,7.016855418,1568.436665,0.000876109,3103.562414,21.66421774,0.100587826,27.538464,1617.409384,1.131751,1.4448683,1.6814735,1.05246,0.9056448,2.3414094,3.8455822,4.3201,5.5525575,8.614578,10.327398,9.289758,4.8113003,3.3382297,4.3030224,4.525517,5.6158743,4.999374,4.9179063,4.4200263
jazz,-7.675203,74.82781,-1.272323124,5.144260202,1548.98966,0.00050102,2773.095193,22.0313193,0.061185832,40.697063,1344.620126,1.9449652,1.8867809,1.6050675,1.1083677,0.7620761,0.91942114,1.7945966,2.2296958,2.3781304,2.0462584,3.0479512,4.568005,4.091688,2.8115737,2.421535,4.592092,7.11168,6.3873873,6.3950024,5.2227054
jazz,-3.4772284,63.44812,-1.419718597,4.875783953,1793.199489,0.001876593,3462.732245,23.56516339,0.085719605,48.91829,1761.213133,1.3627031,0.81029606,0.6940499,0.8280896,1.1012667,3.244186,7.1662545,8.974252,9.636143,11.231819,9.009193,6.688089,7.564994,6.3327384,4.9791303,6.1277833,6.5494046,5.622778,8.390273,8.367627
jazz,-3.885193,86.06218,-1.382520907,5.104510568,1246.833511,0.000313591,1811.253807,22.87259454,0.049668361,38.51487,1004.75742,19.56001,9.790861,0.55798966,1.6074225,1.8926324,4.101042,15.59455,19.27473,10.624578,8.0904665,9.839216,7.695221,3.4361582,3.3052328,2.9835112,1.4890308,1.5595198,1.9075036,2.078857,1.6334699
jazz,-4.5471134,83.65209,-0.992414433,4.31390841,1186.665025,0.00016466,1763.091375,22.19299146,0.042621704,44.183968,937.3823872,2.0492315,3.4973905,3.6756053,2.1856427,1.0158031,2.7653594,5.4439883,5.635916,6.199258,6.594433,4.5388083,4.1524673,4.7223096,4.5733423,4.93422,7.5101047,9.69681,8.848496,13.496896,15.931809
jazz,-5.60581,74.62702,-1.186839215,4.882038376,1446.15369,0.000577662,2695.605639,21.00639476,0.058636045,51.867573,1295.239347,2.183577,2.1996744,1.6259879,0.987835,0.7782617,1.3405958,2.6210423,3.285847,3.2535546,4.5381355,7.635135,9.373366,5.6048326,3.8207898,4.472952,5.0224366,6.1942444,5.336893,4.6256227,3.7715683
jazz,-5.626122,67.656586,-1.744044846,5.302520539,2145.05957,0.006643688,4262.0171,21.65405026,0.093535881,20.784426,1981.982382,2.0693107,1.0393568,0.34536728,0.8006519,1.986116,4.3892155,7.0727506,8.650138,6.922113,4.753538,4.1908426,3.7632449,3.5130737,3.030931,2.750546,3.9083061,4.020315,3.395614,4.1988735,5.272852
jazz,-6.945996,68.80832,-1.538252439,4.559123302,1947.922,0.003270536,3685.416874,22.57104704,0.079302464,24.160923,1748.348688,2.271742,1.1395249,0.20225494,0.6237426,1.529296,2.9473014,7.8170285,11.511449,6.8899217,3.7282355,3.0140336,2.2903616,3.0722098,3.619349,3.3625188,3.125655,2.8046672,3.0189197,3.6744716,3.9412298
jazz,-7.4030814,57.436687,-1.736110665,6.175515687,2467.129879,0.006719396,4562.441089,20.56036725,0.06476845,97.44292,2049.705424,1.7397199,0.9381453,0.595635,0.9424999,1.0579846,1.4347116,1.6461898,2.0724494,2.5275385,2.9424605,6.06954,8.692258,6.2252913,4.612873,5.331961,4.5203424,4.578427,4.265342,5.1619086,5.1032877
jazz,9.094663,29.97998,-0.158525183,4.551594452,2760.011005,0.02339957,5797.288135,17.44707348,0.081262991,87.46655,2486.00992,1.7471201,1.5515088,3.5264227,9.353562,20.325054,31.528145,46.197693,48.34102,34.338352,40.09859,30.550432,16.674782,17.656786,25.606113,23.99728,14.849155,11.463613,13.4944105,18.209099,14.043135
jazz,-5.7871537,86.1905,-2.043579359,6.366658107,1559.708376,0.00147552,2479.890573,19.56663527,0.04243553,32.600838,1193.659994,1.9440734,2.475144,3.4770255,2.6291935,1.2500635,2.2811449,4.001144,5.6645355,4.93021,6.4922085,11.016361,9.51565,4.359354,2.3483508,2.4066749,2.9887748,3.6730871,4.7478433,4.7214465,4.6261063
jazz,5.350185,39.575615,-1.162956466,6.460673359,2592.510132,0.013919468,5243.550127,19.46236064,0.077255026,94.53321,2289.48084,1.7690092,1.2867323,1.5655996,2.8211727,7.274889,23.040123,50.135303,56.67478,44.121662,31.102848,24.93005,15.838575,10.186193,10.2759695,7.988051,9.819925,11.656295,8.889318,8.738049,8.279836
jazz,0.23654161,56.758617,-1.060530455,4.991060314,1861.924865,0.003946324,3646.755365,20.35112484,0.07952338,52.39631,1804.797637,4.285943,5.155518,2.7681656,1.7635542,1.6125029,2.683737,3.4597774,4.3780947,9.591618,18.504896,15.430404,10.988026,11.263405,9.485302,12.001056,18.954967,20.99902,13.811251,12.4019575,17.547113
jazz,-5.3416157,90.89941,-1.205725072,4.474519032,1205.655588,0.000270386,1632.701419,20.45347282,0.037778543,42.14471,871.7965369,3.3612583,5.5771713,5.299837,2.4310083,1.3421074,2.671827,4.431138,5.8071027,7.9083962,7.450119,5.051844,4.3273416,3.7315567,2.8597953,3.5024335,6.221929,7.971245,6.8772607,8.016586,8.001704
jazz,7.2119474,25.038933,-0.144835297,6.334250937,3035.968368,0.04091358,6860.818078,17.96572004,0.11474046,85.444916,2976.313672,1.641142,1.21638,1.469081,2.720094,4.264034,8.387811,24.563883,33.65221,37.505062,39.636127,37.959354,29.192476,21.324167,28.064789,32.946266,27.710388,18.704304,12.578916,11.937823,12.562603
jazz,-9.560287,79.5838,-2.022330215,6.335202965,1773.759961,0.00246561,2584.991922,21.88848281,0.061858777,39.20348,1378.675372,5.054786,2.529413,0.18223377,0.23952973,0.47328335,3.108534,5.889175,4.6859274,2.7618632,2.7123084,3.0505984,2.1676288,1.5778074,1.7160231,2.4679523,2.7937908,2.9317343,2.9275641,3.6752572,5.2343264
jazz,-6.8499894,70.198494,-0.910723288,4.845538265,1580.916969,0.003117185,2722.168252,18.49624458,0.099600312,26.644758,1545.830178,0.8219819,1.1437047,1.0315821,0.79775196,0.73497975,0.78753185,1.1785746,2.1383433,3.481863,2.9817002,4.0610285,5.2723374,3.3685267,2.8839517,3.272135,4.357176,8.57883,6.911698,4.5733876,5.1064854
jazz,3.1416628,64.57179,-1.875212498,6.57434387,2133.045948,0.003990976,2913.960623,18.92523846,0.038017139,97.50371,1391.595954,1.7080046,1.1800272,2.1450822,4.76644,8.125042,23.556194,40.8656,42.237747,36.354603,32.145298,25.87005,17.986061,10.157922,7.3295016,7.9638457,6.483446,6.4567733,6.96282,10.716685,10.244196
jazz,-2.4799044,66.55344,-1.4087699,5.239608871,1887.552796,0.004628082,2730.278592,19.67491866,0.052410742,48.879234,1427.924537,5.9168324,2.9837751,0.83384645,1.8481326,2.5928688,5.4686966,14.30149,17.516485,13.299375,14.535164,19.339342,15.398779,6.825903,3.4998996,2.4044392,2.3815737,4.196014,5.074913,5.06504,3.709554
jazz,8.806674,27.626587,0.980691161,5.174771748,2656.871438,0.027441118,5469.50796,18.42430791,0.094259266,97.53107,2455.00888,2.3855004,1.5101749,3.1186104,6.9789786,13.767554,24.074224,30.445108,34.311234,39.248466,42.33697,30.574564,21.946205,23.712688,30.084549,30.38519,22.287107,15.036986,14.36447,18.166761,18.25897
jazz,-3.5248396,59.213802,-1.680908439,6.796507404,2091.106238,0.006513396,3504.599587,20.30866562,0.06751574,39.552914,1725.617187,1.8945855,0.9714546,0.40703613,0.56531274,0.9086609,3.1153297,6.7033787,7.0634828,7.980477,10.832723,8.711458,6.5937915,8.773853,8.848626,6.217949,7.9121537,10.678233,9.207228,9.195942,10.743013
jazz,5.7562146,30.251837,0.535538159,4.482234933,2688.383358,0.033773206,5553.985988,16.96178544,0.098746297,62.60737,2481.539508,1.7819899,1.0263636,1.7098303,5.140184,10.068731,20.019133,30.581657,27.131208,22.556822,25.950993,24.316479,14.604357,12.138385,9.916076,11.545426,12.973515,11.524433,8.326332,5.5615516,4.8219004
jazz,6.658855,43.065075,0.945311643,4.420331947,2069.677997,0.005701587,3339.644926,18.56638553,0.055842306,88.17026,1574.959957,2.4462907,1.660566,2.607094,7.67648,15.946138,23.826866,45.627357,46.764606,28.896713,21.468578,16.40508,17.220924,18.622366,14.042682,12.701291,14.236591,14.620219,15.693456,18.17198,17.675974
jazz,-2.759144,82.60972,-1.749655822,5.87022922,1518.833999,0.001251917,2754.509691,19.02251652,0.076491354,36.97873,1337.777104,1.4595451,2.6328743,2.8059978,3.2648902,3.8276458,4.9334025,7.7898855,10.848046,10.736845,9.561799,9.789352,7.342638,5.5200715,4.831715,3.3268466,3.1565082,2.4516892,2.5673473,2.9086185,3.6514242
jazz,-0.004669665,50.729008,-0.078028307,4.384357558,1854.268044,0.002356286,2967.932616,21.8244642,0.088324611,66.37091,1579.597167,1.5785011,0.9997355,1.5091887,2.6824877,3.8437111,6.642811,12.971472,16.98835,17.020166,18.14129,17.912462,12.2229,8.661051,7.691303,4.82611,3.30835,4.894312,6.6332474,8.527081,6.414693
jazz,-3.5346355,67.94986,-0.530569722,3.319427489,1567.021309,0.001795394,2830.367185,19.67704064,0.054932207,63.687984,1353.994037,4.2928886,3.0531306,2.328798,2.1094143,1.7111367,2.7869806,3.684568,4.1113763,3.7041786,5.4970274,11.256344,10.935072,5.293636,3.1877491,3.6538007,4.279487,4.951918,5.8369613,7.8029723,10.746762
jazz,-7.650239,73.66708,-1.334052046,5.45088359,1643.457482,0.001553031,2833.073408,20.01278857,0.061204336,40.69709,1382.881094,1.9386152,1.88524,1.605256,1.1082698,0.7618947,0.9195243,1.7947861,2.229779,2.3782833,2.0465245,3.0479474,4.568004,4.0915728,2.8114693,2.4216588,4.5921006,7.111583,6.3871937,6.395099,5.222804
jazz,-2.9146667,55.61822,-1.930332623,7.015333742,2227.911724,0.008750069,3914.071846,20.61040817,0.087502417,48.918335,2011.379301,1.3557508,0.80736905,0.69404244,0.8280981,1.1012653,3.244222,7.166278,8.97427,9.636135,11.2317915,9.00917,6.688102,7.5650406,6.3327894,4.979163,6.1277747,6.5493937,5.622769,8.390283,8.367638
jazz,-3.6363754,81.90562,-1.529243416,5.573299876,1545.152704,0.001367424,1956.465535,20.56201165,0.050040331,38.513752,1117.261481,19.552294,9.786981,0.5579601,1.6074245,1.8926353,4.101024,15.594542,19.274754,10.624617,8.09049,9.839228,7.695188,3.4361465,3.3052347,2.983492,1.4890145,1.5595084,1.9074934,2.0788403,1.6334562
jazz,-4.5073,82.210266,-1.047794669,4.524778428,1301.631459,0.000518989,1795.699273,20.216922,0.042570723,44.183735,971.5184948,2.044633,3.4965658,3.6755629,2.185551,1.0155574,2.765153,5.4439936,5.6365023,6.19971,6.5946345,4.5389476,4.15226,4.7219005,4.573098,4.9339232,7.5101175,9.696763,8.848949,13.496935,15.931526
jazz,-5.6004295,73.92536,-1.222139653,5.034929596,1554.563604,0.001865865,2751.886737,18.90464498,0.058720635,51.86763,1336.3546,2.1774335,2.1980112,1.6261195,0.9878635,0.77811193,1.3407815,2.6217465,3.2861755,3.253634,4.537513,7.635032,9.373741,5.60526,3.8209107,4.4728622,5.0223927,6.1938977,5.3364367,4.625382,3.7712831
jazz,0.76222634,33.9825,-1.589324924,7.444421447,2921.833054,0.04290848,6414.787841,19.28327679,0.129700037,52.77323,2967.826757,0.7622074,0.59003776,0.37587383,0.7431566,1.9359319,7.2789373,12.702349,11.199377,8.477441,10.257855,11.681102,7.588872,5.1377015,5.4127383,5.2822394,5.332448,7.6039243,8.904496,9.826173,9.040434
jazz,-3.3580298,52.236847,-2.242911738,8.80536928,2552.825506,0.0207911,5136.026999,20.87572198,0.095536966,49.964294,2415.076792,0.60867196,0.45535403,0.30788726,0.53142995,1.4641693,6.042979,10.032504,8.364576,5.24551,5.3280945,6.0596666,4.478542,3.370698,4.7898684,5.92537,6.268166,6.3684063,5.8997145,9.6415415,8.577801
jazz,-0.45493186,32.189945,-1.317722597,7.377329654,2854.729698,0.04096294,6196.799549,20.03527435,0.126489012,60.97209,2902.237371,0.8349445,0.63869554,0.26516566,0.34345645,1.0493402,4.7216287,9.308842,10.26486,9.276124,11.908405,12.740064,7.52242,3.9081855,4.1093774,4.7484236,4.239075,5.5643907,7.1163726,9.067095,9.361214
jazz,-5.0097823,57.020325,-1.354263364,6.4214768,2068.21605,0.005209366,3379.971802,21.7866443,0.068700379,50.27059,1733.735681,0.24821171,0.19193341,0.11828185,0.2519907,0.9240936,3.2658525,6.059588,5.5057993,3.6721015,4.3828225,5.441516,5.9341216,9.305444,10.589961,10.755422,14.185143,11.989532,7.5206795,13.170308,12.392518
jazz,-0.4892954,32.793037,-0.988652274,6.617707013,2691.227406,0.030683454,5813.698385,20.14325871,0.130881655,54.54669,2777.843412,0.9994184,0.7639933,0.31652695,0.36423814,0.9877686,3.7540581,8.319029,10.122211,9.146779,11.883608,15.004887,10.187584,5.0311074,6.9289527,10.00278,9.550582,9.251906,8.721964,8.495369,7.6085305
jazz,-4.198747,49.47829,-2.25894621,8.964383505,2598.597084,0.017962562,5155.861528,21.22554954,0.095869284,54.72078,2503.541017,0.45041633,0.33735862,0.15216629,0.24864869,0.9960664,4.022658,7.3026075,7.3068647,5.533471,5.7126756,7.0562835,4.9713936,2.93308,3.7032797,3.902973,3.645336,5.1357403,5.7119913,6.7038608,6.6134768
jazz,-0.27279115,52.316284,-2.324004411,6.304516732,2728.291981,0.021900995,5561.861496,20.45702313,0.107845203,27.173054,2634.043115,0.26922798,0.5178746,0.71387076,1.518139,6.664625,10.788964,8.1117525,7.243745,7.5745435,8.802315,11.8823595,13.974218,12.162867,6.4782324,6.851339,8.755309,5.9483743,7.672845,9.29241,5.4422626
jazz,0.37545687,40.185627,-2.275835452,7.481538758,2829.078711,0.05067863,6202.203667,19.63777251,0.140348572,25.615088,3029.524007,0.11051454,0.11582262,0.20636475,0.89112866,3.6787522,6.697092,7.7249136,10.722327,10.970809,9.939739,10.84813,9.803903,7.2208633,8.200165,8.850632,8.850831,7.846938,6.599864,9.867386,9.805173
jazz,-3.553196,69.785965,-2.854197279,8.164317849,3302.341721,0.03317377,7277.273397,17.91933432,0.100127489,19.07827,3026.518529,0.89423454,0.6085485,0.7039004,2.9397302,5.648425,6.2854476,12.429621,15.193121,8.718716,5.3750405,4.1024737,3.6525688,3.2321541,3.7352247,3.5254333,2.0179732,2.0822825,2.217463,2.297957,2.9771152
jazz,-3.5722187,51.268272,-3.229597807,13.07427599,3328.871444,0.107197575,8036.631063,17.03035691,0.206697799,16.173534,3905.066342,1.0183748,0.58352757,0.4482226,1.351468,2.755379,3.647228,6.0896974,7.5529947,5.802424,5.7038827,5.6812425,5.8226166,5.3630533,3.8120563,3.2234905,3.840669,4.0120883,5.2114882,5.805204,3.7383382
jazz,-1.387902,42.698177,-2.359574138,8.431746629,3147.319911,0.062432986,7233.199443,18.15323875,0.149645175,28.39319,3393.080459,0.35014546,0.32194078,0.4262203,1.7855263,3.6145089,4.578673,10.00505,16.917973,14.564831,9.429672,9.355775,9.543908,7.603974,4.2254863,3.3046954,3.4864097,3.7042348,4.9907436,5.915766,5.6969547
jazz,-4.0373125,55.810295,-2.715027792,8.337142249,2802.96121,0.04275529,6139.435962,18.6214044,0.118312473,22.807528,2875.155263,0.22979951,0.29340172,1.309916,2.7434347,2.6896133,6.8200006,14.598732,13.564796,7.20506,5.4523387,4.7565875,3.0576549,2.7608173,3.1409748,2.8544276,2.1994424,1.9505694,2.323801,2.2984116,1.8861626
jazz,-4.1395926,44.762978,-2.07981649,7.050935479,2566.170784,0.044342328,5605.161054,19.30053207,0.147559122,26.301968,2860.683151,0.25381872,0.3601507,0.74145854,1.5989629,2.154159,5.636647,8.767878,8.852485,9.221161,6.499877,4.3360176,3.6959767,2.626905,2.0609102,2.4458253,2.8193784,3.1795807,3.5954108,3.4255977,3.2086864
jazz,-6.3570786,47.5374,-3.025993871,9.865913167,3220.647929,0.08197182,8257.483788,19.99238887,0.261637181,17.257978,4135.738578,0.7868378,0.6085301,0.6116275,1.9921807,2.8760202,4.950721,7.6239705,6.956823,5.0597057,4.464377,3.4204438,2.2732725,2.0227568,2.3861334,2.5894368,2.0434558,1.9397973,2.1418903,2.9245427,2.332066
jazz,-8.634601,102.60514,-2.979829501,8.674503344,2731.271286,0.008301864,4332.179037,16.76536737,0.04283469,22.876057,1846.863483,0.9346431,0.78678864,0.70076317,1.2511947,1.1861447,2.8136249,7.7314386,9.135824,4.7108564,5.572631,8.701972,6.3182077,3.1322336,5.21923,6.9169273,5.0846286,3.409151,1.8372896,0.8906046,0.6607445
jazz,-2.3054364,61.857372,-2.544187388,7.834461175,3007.019818,0.012798226,5925.969142,20.07371999,0.069027033,41.520718,2428.058768,1.3723629,1.1239766,0.9992299,1.5076905,1.5901351,5.6679926,14.710566,15.504362,12.605966,15.7568445,15.663737,9.786262,3.8696756,1.9558936,2.482402,2.3857055,3.0627525,3.1194115,3.379939,5.6309547
jazz,-8.395273,95.39288,-2.815621499,7.409968154,2485.501844,0.003579501,3905.228744,20.78681909,0.062751882,24.133682,1787.763889,0.67687607,0.5482162,0.3970205,0.55585414,1.6022335,5.224822,11.161141,13.445579,6.9494104,3.6776419,5.7144747,4.5706196,1.7622967,1.7425535,2.1509147,1.6121465,1.6953093,1.2209837,0.6446275,0.4939048
jazz,-6.8713202,69.24574,-2.027830843,5.765534028,2569.488646,0.009090262,4292.518308,18.78227152,0.054141818,26.537148,1875.152159,0.770888,0.7218966,0.54177314,0.7089883,0.7801925,2.1727712,6.8963523,9.3701,7.8449283,4.885799,3.6790278,2.6169379,1.2555488,2.321277,3.6933587,4.9272194,4.9689965,2.8518224,1.8243978,2.2324898
jazz,-13.380347,87.77175,-2.874171041,8.078634688,2832.760317,0.008866705,6065.551928,21.38475524,0.151479723,19.333324,2959.157886,0.40137067,0.36436984,0.39377245,0.44230154,0.56627136,2.1567054,3.2028131,2.006918,1.9784727,2.9604833,2.7632322,1.7749454,1.0145326,0.7813497,1.8815814,2.2390687,1.3842716,0.9619802,0.9934286,1.1428434
jazz,-8.998888,87.87752,-2.698273102,7.161307356,2795.003033,0.00715113,5026.545733,20.05166126,0.07547665,28.329992,2215.267219,0.5352006,0.52663845,0.70840216,0.7991465,0.854237,5.0235534,10.65974,6.5630183,3.6546576,8.121286,5.408255,1.7129966,2.8030844,2.2650533,1.3375244,1.5360782,0.9709938,1.3446637,3.720319,3.1101213
jazz,-6.0168915,67.73323,-2.167517116,6.124401029,2775.458581,0.01200192,5015.795785,21.11784685,0.081720457,17.449688,2152.843046,0.06364364,0.17642806,0.52739304,1.2008677,2.8433557,4.4348865,4.4109845,4.475163,4.6975207,5.0779514,4.29975,3.804363,3.5105152,3.2716138,3.1742723,2.9222515,3.1082163,3.5120096,4.1548734,3.9063385
jazz,-13.685846,109.90924,-2.553913034,6.924739561,1539.270294,0.000879036,2111.702776,23.87006734,0.041500885,20.321672,1077.268001,0.10441135,0.27473414,0.3239739,0.26305023,0.4935636,2.0834794,4.738589,5.2614784,5.815737,7.184718,5.7799315,3.5454335,2.1072316,1.9982209,1.7874897,1.2893786,1.1153698,1.2623208,1.7093229,1.318383
jazz,-4.564991,70.53619,-2.09452022,5.617577491,2215.608648,0.002573037,4282.218009,23.90228491,0.063362517,31.90846,1854.631916,0.12872602,0.33952036,0.522658,0.64001137,1.7972162,6.7543373,13.345522,13.592543,11.812231,13.312973,11.117426,5.866088,2.7669477,3.3614562,3.9489777,3.1726787,2.7749236,2.5722952,3.078146,2.9231253
jazz,-8.544614,85.58669,-2.612820701,7.685436664,2083.756432,0.00287404,4008.739668,24.05109147,0.077716777,19.924635,1873.837625,0.18457624,0.35866532,0.40658233,0.6136698,1.7502145,4.258085,7.139814,9.144174,9.237172,7.4882803,5.3156085,3.6483839,2.3540027,1.8274295,1.640636,1.319733,1.4417806,1.4786139,1.7179228,2.174786
jazz,-17.240406,120.47674,-2.704864539,6.901307341,1753.377137,0.001079989,2344.729338,22.4838169,0.039907646,11.818559,1176.326568,0.21525843,0.4474425,0.43193126,0.24363416,1.0592254,2.2709055,2.7658033,3.6205292,3.2184777,2.5325193,1.8483751,0.7738202,0.558998,0.39390722,0.7007875,0.86237454,0.8585155,0.6981223,0.87127197,1.3715842
jazz,-4.4385138,72.080956,-2.11106231,5.803398104,2230.543555,0.003422144,4357.001341,22.82648461,0.058131148,28.31177,1885.619015,0.14797167,0.30033326,0.51541454,0.72951555,2.1009471,8.684426,14.626497,14.078991,12.5426655,10.591502,7.2290835,4.6482267,3.2715316,2.7302709,3.0599923,2.7559378,2.797383,3.07793,3.479656,3.5521295
jazz,-9.841976,94.79024,-2.520806075,6.55762713,2014.45591,0.001663807,3377.149004,22.87653279,0.04617902,20.449396,1492.530994,0.16561513,0.35283747,0.41033408,0.5235238,1.1721659,3.254602,5.9180164,6.9012027,8.962043,10.032154,6.934349,3.5689545,2.1910245,1.5608907,1.568538,1.6304215,1.619215,1.7662581,2.3655443,2.3145902
metal,6.012033,26.61052,-0.342242386,1.921712645,2722.488452,0.066645384,6408.001468,18.54223511,0.183019368,39.327885,3274.502337,2.9014835,2.18831,3.7290776,7.8564844,11.869104,11.9216,11.633678,14.733645,18.465166,17.511513,15.785143,17.845997,18.5145,17.018333,14.908685,11.68153,11.633892,10.272339,9.434648,7.248567
metal,5.0573196,34.60904,-0.797198957,2.141452638,2620.944108,0.0291236,6037.13243,20.0773308,0.152840717,32.238815,2922.918811,0.626464,1.0531756,3.8885114,8.410857,13.779596,16.569946,17.959314,16.577003,13.367676,10.022608,12.571852,15.415945,13.458105,13.15024,11.224387,8.449573,8.089566,10.035602,7.848527,7.908734
metal,4.2490735,45.476192,0.757102548,1.448318768,2006.331777,0.009348171,4447.472436,20.46383733,0.128340931,38.170666,2198.919229,0.5814768,0.5249982,0.6591481,2.3620057,14.367532,22.009607,20.4246,19.167778,11.149098,7.3048778,6.108168,6.6617107,10.18236,12.510443,11.375478,10.419292,10.554584,14.680888,12.935107,8.210079
metal,6.5524898,36.229748,0.192659412,-0.145170082,2205.750625,0.01885523,5234.808279,20.27363727,0.166673464,48.1941,2752.293221,8.284967,4.322198,1.0938427,4.166712,17.200377,29.926003,25.186764,17.876778,14.483204,15.410679,22.544703,19.335302,12.211192,10.37814,9.371811,11.776002,10.511407,6.254902,8.741082,11.877845
metal,2.479998,37.78045,-2.316384353,9.592972448,2825.101248,0.06982589,6902.990354,18.49623166,0.192350714,20.92597,3403.076271,0.44078553,0.54270405,2.0395565,6.6136794,11.164757,13.556802,10.576003,8.978377,9.134711,10.89954,10.599545,9.296889,6.859489,6.085927,6.084674,4.745207,4.4891424,4.5672154,4.6876936,4.6529527
metal,3.0162914,43.366856,0.160094179,1.289165805,2204.684579,0.012280382,4952.087147,20.2197262,0.134319261,40.787994,2464.583511,4.065358,2.0489547,0.79556024,2.8571002,7.033374,9.965125,13.091558,15.303151,12.066627,9.252743,8.663247,10.367797,13.060651,17.290594,17.52121,15.310371,12.629503,13.525865,19.84306,17.776947
metal,-2.1669822,46.99355,-1.913570408,4.811703025,2572.856199,0.037829496,6228.183401,21.32065187,0.198042797,15.789416,3237.024468,0.2561213,0.34267035,0.46805203,1.2882826,3.3571565,5.89269,7.1391935,6.5409293,5.69115,5.972827,5.7351727,4.7542105,3.874227,4.260093,3.3822374,3.4048085,4.566239,4.255844,3.2974634,4.469086
